"ID","Label","miscanthus_sinensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_6wks","control_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_15wks vs control_6wks","miscanthus_sacchariflorus_4x_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_15wks","miscanthus_floridulus_15wks vs control_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_15wks vs miscanthus_floridulus_6wks","miscanthus_floridulus_15wks vs control_6wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_15wks vs control_15wks","miscanthus_sinensis_15wks vs control_15wks","miscanthus_sacchariflorus_4x_15wks vs control_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_15wks","miscanthus_floridulus_6wks vs control_15wks","miscanthus_sinensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_6wks vs control_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_4x_15wks","mzCloud","mzVault","SIRIUS","control_6wks","control_15wks","miscanthus_sinensis_6wks","miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks","miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks"
"2399","2399",-0.2199183070643933,0.37144742309972756,-1.5197260403610287,1.4598099662114805,1.117227360721646,0.12266429842544113,0.714030028589562,1.4964102528361138,1.1538276473462794,0.15498825206675448,-0.18759435342307995,-1.0582566364351074,-1.3414220007693594,-1.304821714144726,0.0323239536413098,-0.5590417765228075,-0.03660028662463333,1.3371456677860323,0.745779937621915,1.3737459544106727,0.7823802242465554,0.34258260548983444,1.2132448885018619,0.8706622830120274,0.5913657301641173,3.148706543367471,2.0904499069323634,2.7133299234544204,1.655073287019313,-0.11012828990075363,-2.9964952877886724,-2.9598950011640355,-1.6227493333779996,-2.214115063542117,0.435376619913054,-1.5000850349525585,-1.842667640442393,3.307027430989386,1.6650625449566654,2.3060609418599327,2.820585251262006,2.136592857699412,-0.4051403857847333,1.8844962624256354,2.7602574782045473,-0.283165364334252,-0.24656507770961866,1.0905805900764172,0.49921485991229986,-1.9354616548656125,-2.278044260355447,-3.4318719077017263,-3.395271621077093,-2.058125953291057,-2.6494916834551745,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"2905","2905",-0.10554961916490768,1.1028101527687006,-1.1042385258834742,1.9063343102590373,1.275661220910802,0.5251234701833241,1.7334832421169324,1.943429799505381,1.3127567101571493,0.20395827929186794,-0.4267148100563638,-1.6867402408709715,-1.7394715202135096,-1.7023760309671694,-0.32116519089145257,-1.529524962825068,-0.03709548924634376,1.3812108400757133,0.17285106814209783,1.418306329322057,0.2099465573884416,0.6306730893482282,1.8906985201628395,1.2600254308146077,1.2083597719336119,2.781731449721935,1.09499120885096,2.497875479157212,0.8111352382862407,0.49706156688909786,-2.550606758499754,-2.5135112692534136,-1.1323004291776968,-2.3406602011113122,0.2838559705647157,-0.6071769589943763,-1.237850048342608,3.010572836142508,1.6293619960667982,2.8377217680004065,3.0476683253888517,1.308196805175342,0.21320559632437863,1.734911615231706,2.994937046046317,-0.05273127934253452,-0.015635790096197866,1.3655750499795225,0.15721527804590707,-0.8910329295590955,-1.5217060189073273,-2.834462729064473,-2.797367239818133,-1.416156399742416,-2.6245161716760315,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"8248","8248",-0.19473973812819878,0.7861489319998576,NA,2.4929342723186565,0.9451770141452123,0.7420965601258018,2.7673545367744268,2.2433840740344024,0.8990927066449572,1.2307668792579847,0.1922344624851675,-1.1855119989260494,-2.063751869075709,-1.365116815304809,-0.2419479389390844,-0.8503030291663052,0.04608430750025505,1.250526310863087,0.0692535636119338,1.2159439214474688,0.5602071379345297,1.5461968355637659,2.409917205621209,1.0398275104092,1.0943312015188695,3.292617884568294,1.724325398552331,3.2059092738382766,1.4401310339171225,NA,-2.4168196485929236,-3.167414354665251,-1.7753137158415484,-2.233023367351688,NA,NA,-1.2248905992169021,2.4104903961038175,1.7354152159966532,2.341197505405429,2.8748902014767026,1.3927143471818084,NA,1.3672728390015223,2.644416313752444,0.1407348037642464,0.09465049626399136,1.620612542776957,0.461893389951328,NA,-1.4768244857345287,-2.38781668903826,-3.7082695372020957,-1.2698032843850662,-1.8488726895869227,NA,NA,NA,"2","1","4","4","4","4","4","3","1","4","4"
"6552","6552",-0.0269746820117156,1.08400842393781,-0.1670960580064289,1.8955846465531607,1.219862368419001,0.6761952660053581,1.7899219129217663,1.563702125406131,0.9412834594287105,-0.019164605102030663,-0.6049713999752555,-2.5320639756871373,-2.1469110874310218,-1.8234047046423818,-1.8553105711743605,-2.147468616814699,0.21715188266912122,1.2598365623230023,0.33418509580908307,1.1098071018347682,0.11391879713793074,0.29489401466132037,1.667032381503482,1.087970387692323,1.1099666861275956,2.495326852728926,-0.6826837816014795,2.294792536387348,-0.046644352654304555,-0.15250924186797477,-2.712698246384395,-2.5596280614684517,-1.3533876514044962,-2.2575794462742387,0.37574501127569704,0.017237461456616643,-1.4730744305147958,1.7258634002545925,0.6762589179949003,1.9791438492348377,1.6296073754099751,-0.4008556443458495,-0.5023698535775196,0.6819568524195354,2.052566900450369,0.06351925174105943,-0.15363263092806534,1.1383575974618232,0.03692440911937922,-0.942832827572758,-1.4497270501549622,-2.43180760098787,-2.648959483656995,-1.4029886048793898,-2.43920030634391,NA,NA,NA,"4","4","4","4","4","4","4","3","4","4","3"
"7861","7861",-0.19305283029403597,1.33244706709187,-0.07078818240665896,1.73835476407681,1.578899574826142,0.26745342706405495,1.7948764648183761,1.6939318366199885,1.2564902186199518,0.004112646775645601,-0.05397322709350405,-1.5811960492192192,-0.9867506531377366,-0.9662020372821019,0.35859827444228287,-1.1131813462186884,0.44299406202354774,1.8363104530171697,0.36248827484743984,1.3343969230324042,-0.2627055294902796,0.4424145441219238,1.9388564775841068,1.5742529893408417,1.4270219974525205,3.153079328354135,0.6854852419162576,2.6778366007633956,-0.23504650539216243,-1.5204702521283195,-2.224152124287926,-3.2744301673294807,-1.6178951757778854,-1.9278493957431984,NA,-0.5218902019835348,-1.0352046616468726,1.9881939008778708,0.41716459566907815,1.7446832892613457,1.8428259580752524,0.38819547425455525,-0.8056804996694247,0.17754810747611316,2.22008524608394,0.3121719360620645,-0.13082212596147613,1.9311684426536964,0.15923763704125093,-0.7122885816417046,-0.44744111964248745,-2.536127451517448,-2.680034030746782,-1.3462999878347226,-2.662804799487624,NA,NA,NA,"4","4","4","4","4","4","4","3","2","4","3"
"7170","7170",-0.2637422057039487,1.2042827618848904,0.8129051424567919,2.7007307259475226,1.6756757959855513,0.42558584499364116,2.0464480364978748,2.7973120785462875,1.4811018305956232,0.8658583692249024,0.18010314695692742,-1.6234226350867225,-1.4500136116000846,-1.4468692135377168,-0.43868126867019086,-1.6065352011694252,0.11774991695329717,1.8217371078860793,0.4027015240434366,1.5908497251369482,0.3754790554439431,0.7882043698941139,2.145247083157873,1.4610257883660651,1.587693904468587,2.9783690773333085,1.2100215792801485,2.899547306354357,1.7781666978653519,-0.6363407364443319,-2.9444516118394937,-3.0622015287927873,-1.2882846095707272,-2.6585283682954177,0.07882177097894782,-0.5033067083204692,-1.4683737810119801,2.2260303998979936,0.22921778981226026,2.0787059750479386,2.494899325044031,0.604575102779922,-0.3954685715898911,0.5507596936989074,2.2272406974562777,-0.04490430548513302,-0.16265422243842664,1.6410007748744988,0.11325229785276392,-0.8714908029825672,-1.5899812596257483,-3.023273382818438,-3.1410232997717316,-1.315957238953235,-2.7086586281668517,NA,NA,NA,"4","4","4","4","4","4","4","3","4","4","4"
"6415","6415",-0.17358173243974662,0.9928258102137661,-0.37195869521524116,1.4529426150900733,1.1132437090444718,0.16611717360585487,1.202870705550552,1.4169575834476653,1.0772586774020674,-0.8747853051964789,-0.7210761995596364,-1.5743264683840117,-2.2761286504391833,-2.0463706250493594,-0.5843004743523821,-1.3935795437860357,0.03598503164240796,1.2868254414842184,0.20822914805070525,1.250840409841814,0.27474375154627495,0.3396989060456015,1.4518770366125047,1.1121781305669067,1.027177128391525,2.8256148637219525,0.45298754688121434,2.7639601329276644,0.8630386051037853,-0.5531715856863535,-2.729040679762818,-2.765025711405226,-1.4782002699210075,-2.6616511893945898,0.061654730794295176,-1.3120830963151526,-1.6517820023607541,2.1350248509008196,0.7868303681439954,1.896325647528208,2.0349279661168715,0.6131055864298318,-0.9575802232539843,0.8353397539139422,2.3258519702149627,0.034919453164839354,-0.0010655784775650545,1.2857598630066533,0.2993316298990969,-1.3737378271094478,-1.7134367331550528,-2.790695410557113,-2.8266804421995246,-1.5398550007153062,-2.5090706784344157,NA,NA,NA,"4","4","4","4","4","4","4","3","4","4","4"
"3709","3709",-0.21065085940828965,1.1287096860469994,-0.3794848511162989,2.0177873073074863,1.2224515544357288,0.6391405114474402,2.0925228748523743,1.7487179714827192,1.050668032865115,0.3206646885407416,-0.5005128378247115,-1.7411893207596236,-1.5511808706898265,-1.7229643922604474,-0.2898619784164147,-1.6292225238717144,0.17178352157061383,1.4331024138440291,0.09374186838872944,1.2613188922734082,-0.07804165318189149,0.6463019509187475,2.2233671414081293,1.2406764829349157,1.3393605454552961,3.2456181781011573,1.50442885734153,3.1850297548133106,1.4438404340536835,-0.6712969346773932,-2.9950213047435064,-3.166804826314131,-1.7337024124700982,-3.073062957925398,0.06058842328784664,-1.1621164611305588,-1.9443532718783914,2.495507891636727,1.062405477792705,2.4017660232479976,2.323724370066113,0.7725434993762867,-0.7318853579652433,1.273056337200991,2.513732820135914,0.19000845006980072,0.018224928499179782,1.4513273423432125,0.11196679688791278,-1.1817680199051352,-2.0049416951662415,-3.0556097280313566,-3.227393249601981,-1.7942908357579483,-3.133651381213248,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"6271","6271",NA,1.4841495896535264,-0.7658807992757275,1.498753045677823,1.3915087726871818,NA,1.9673637944167588,2.532687331645132,2.314934015935229,0.8906743580713972,0.9407178216334984,-1.0376902199845652,-1.5092989389518117,-0.2599691086701945,0.6723248415047678,-0.9090172032319295,-1.4710400048443617,1.1366416544520241,-0.7213739472465903,2.1622848297481347,0.6002817357198822,NA,1.1771312333844932,1.652369196770092,1.4382472128282515,3.7003913115870937,2.6667975738765755,3.299897332938187,2.0991603167136645,-2.133535019684359,-3.1000374875929175,-1.8857334503559962,NA,-2.8423080771316585,NA,NA,NA,0.9744583012205794,0.5253150901008823,1.5210281609076546,2.176960730163085,0.0322565962881356,-1.9850149659909384,-0.3923211346687232,1.6734461478125375,-0.4716087189672429,0.9434075715699741,1.7126205945124013,0.1286730167526393,NA,NA,-3.725134155145046,-2.418340672529819,NA,-2.6527364761129846,NA,NA,NA,"4","4","2","4","4","4","4","2","2","4","4"
"7591","7591",NA,0.7606943395474133,NA,1.7539128658042138,0.6788914328821072,NA,1.9918415546434538,1.7726099365808388,0.9505254820316402,1.0409143656597912,-0.4005386440785941,-0.4448926362015513,-1.6276131758004695,-0.6549567903495515,-0.07800376203812931,-1.0449812079081333,-0.34140761919073626,1.5859865507868847,-0.3665288892605645,1.56115965369003,0.035479867091417816,NA,0.3106205546135321,-0.3911151991851334,1.3517886465228734,1.6586077446082896,1.194005489059613,1.0404158614618915,0.8746845298260375,NA,-3.478201192977995,-3.019000329100127,NA,-2.649233164784203,NA,NA,NA,2.0575205312833944,NA,2.7236827508311627,2.204700065327465,1.8296440149899524,NA,NA,2.219261925136518,-1.2178538838642474,-0.7959564349308259,0.5697976465492829,-0.983084821407818,NA,NA,-2.606580327640046,-2.1978039813771915,NA,-2.77137579256096,NA,NA,NA,"2","1","4","4","4","4","4","1","3","4","4"
"12687","12687",-0.0566418241828579,1.2473401731488956,-0.26129110508835396,1.2503087297962452,1.160922257920408,0.8724390417378984,1.2342909353319769,1.1469428113948048,0.9101763681860504,0.1891877333332097,-0.06393981599911669,-1.111076903141086,-0.7662431657783912,-1.0812906096575219,0.17397408453682672,-1.1949235939673493,0.3150474438791271,1.2387482417457427,-0.11363298430983093,0.8213867010194065,-0.428680428188958,0.1531981993437661,1.6158036167965761,1.1223732732007399,1.4506790804468395,2.314998240627734,1.4270432242237625,1.9899241685420286,1.7330397890652058,NA,-3.0429313719874216,-2.056973308711104,-0.7408780336174097,-2.0898750756962627,NA,0.5778109331750478,-0.969387506793904,2.026252734552884,1.0035665767669286,2.139610959490632,1.7336088527791382,1.1018608230184377,NA,0.717600366562543,1.3973590472615953,0.34483373736269485,0.029786293483564208,1.0414605122618568,-0.08384669082626317,-1.1089346176827135,-1.1758857433585383,-3.0505689734873016,-1.8932764853163988,-1.3233207647306173,-2.2654123300972344,NA,NA,NA,"4","3","4","4","4","4","4","1","1","4","4"
"9097","9097",-0.18892402215305282,1.4084207686350787,0.17261129007600573,1.7315205232896211,1.1521783952921218,0.39454078701759343,1.7681132129314996,1.3742808849101138,0.9389624138200787,0.7883815681118165,0.36366209320817333,-0.7618433241189919,-0.6481079273246344,-0.8732105489526134,0.5039498147410697,-0.9897037410564806,0.22510262162796835,1.3941832568198436,-0.11649319210387077,1.1598626622426131,-0.34159581373184267,0.14099718076648315,1.927132565869158,1.1079949331682997,1.407465860043395,2.503190309943463,1.8633479401293371,2.791188234887624,2.489721763015204,0.08568222990824381,-2.4805110090847435,-2.230833298224649,-1.2416636359091555,-3.1161343692281065,NA,-0.4834987883915822,-0.4931511259461132,2.0352453382989104,0.31468948881918024,1.7215530905252052,1.3666924660994972,0.8764564152637817,-1.162846610763129,0.7794109302147305,1.3434817805023869,0.11373539679436107,-0.11136722483361439,1.141471799803277,-0.2278604169374816,-1.0053217886847534,-1.1434175501918311,-2.8152086626040607,-2.164375506971343,-1.155151192981748,-1.2857813341177646,NA,NA,NA,"4","4","4","4","4","4","4","2","2","4","4"
"499","499",-0.7961584010837619,0.4363381545993015,NA,1.9142878732317286,0.9726290473754808,-0.36220891015394585,2.3699346173315163,1.436567831650482,0.37909470480091656,1.0928495068851696,0.17467777123307826,-1.160112950272584,-0.54822706836881,-1.1966505380696866,0.8457914948767282,-0.7727375978591269,0.3875598195158929,1.5318567078816123,0.07017517023477637,1.0187169146965793,0.12468384524393983,1.3613733188824426,1.986111644869915,0.7586140356051487,1.5060590730101104,2.554959431974119,2.5568762265113634,1.6436201851507626,1.161230371917405,NA,-2.24100009284658,-2.1916731068907893,0.3179142477697532,-3.1539957872783475,NA,NA,-0.9917748728545384,1.802396006519043,0.14450720990856425,2.3502945061947216,1.596245608994458,0.5129597160921904,NA,0.6751882077624067,1.6725349883232212,0.27906471665499666,-0.1084951028608998,1.4977005923244278,0.04581002382567334,NA,-0.42394197390117583,-2.365535660883978,-2.360347159444011,-0.0584704124628459,-1.7381855557574966,NA,NA,NA,"2","2","4","4","4","4","4","2","4","4","4"
"12619","12619",0.02091598181914378,1.0589613835657836,NA,1.1934484402754464,0.9590508889705411,NA,2.2862125500304415,1.5629157373293232,0.7334190064422614,0.7131583533665946,-0.05946076494571528,-0.7255373800360019,-0.6363179677784672,-1.1214091787374123,1.284302570795866,-1.7491918528426176,0.2211475717183724,1.2949035998233107,-0.13953256951080206,0.9385665204515021,-0.3606801412291709,0.921202338364445,1.9414240528230167,0.6913681551497284,1.385847145267217,1.461680354625436,1.1384763230193151,1.9229443100294645,0.9913809459713896,NA,-3.4355464610290944,-1.3895125999517397,NA,-1.6512973203972798,NA,NA,-1.2080733958342407,1.702238729341559,NA,2.128593669514615,1.1964907178332318,0.7528231899948317,NA,1.0051333328704715,1.4206572497596177,0.11594636087013654,-0.10520121084823586,1.2709667372833202,-0.24473378035903792,NA,-0.21525137353363988,-2.0311960954088306,-2.4382456534408803,NA,-2.3686574679973162,NA,NA,NA,"2","3","4","4","4","4","4","2","1","4","3"
"3434","3434",-0.5613462862800773,0.7422526520260959,NA,2.356761009423341,1.1154091492872524,0.33637809614039327,1.9949525751518564,2.0778481615640096,0.8093123585855935,0.21375397773130445,-0.250372910393196,-0.6508263572428277,-0.8760699127656828,-1.4451528784605365,0.23658573442945752,-0.7848956136710399,0.27137711757713845,1.6100230637774438,0.4574597154059923,1.2594804673502153,0.23012627150092513,0.5685941249342257,1.550413910137781,0.40378856338482194,1.1314279581158218,1.299152810267067,1.0388509881312906,1.470417402649094,1.723831333473779,NA,-1.9659247111545035,-2.0609700903825043,0.10756375425384945,-1.533655572650666,NA,NA,-1.0488206923076326,1.5874662519160836,0.22171249541495186,1.6417228547153293,1.805870051250217,0.39972989209043774,NA,0.4984510385339078,0.8480068261974587,-0.37742705332983917,-0.6488041709069705,1.0495600414323043,-0.2451544439845712,NA,-0.7138301551548665,-1.769152908533428,-1.8612641129563166,1.0966315750623323,-1.6007460377328364,NA,NA,NA,"2","2","4","4","4","4","4","2","1","4","4"
"1702","1702",-1.0245053249276808,1.5384708412874275,1.9041406330011874,1.5425559762565975,0.5596527654684635,NA,3.272667280597325,4.7165736777583405,3.1123750741573204,2.659623402280104,-0.6871300907703422,-2.188480214946267,-4.3127318319890975,-1.3345301637660825,0.7018054364479092,-2.207274795613859,-2.298914540971751,1.4786808013243444,-1.1554796440411863,3.527385599640599,1.1890938632942962,1.5139345347105113,4.676206897316526,2.520988043556688,2.201855900884695,6.123932077821095,2.0063350572287533,6.005096267406909,3.6618528744893126,-3.0332957619989322,-5.553634874866013,-3.1808319548798956,NA,-4.768622979139966,NA,NA,-2.883525639415943,1.5071453802898702,-0.39304642001194523,2.0167422553675074,3.0676662555639425,-0.0024337402912415484,-2.9946060918712867,1.1965526651532556,3.242470713699884,-0.23062893330381584,1.9014068130170934,3.478707852992457,1.0078867807896081,NA,-3.5536350676027375,-6.3361465948935525,-4.562526504801443,NA,-4.98009904564654,NA,NA,NA,"2","4","4","4","4","4","4","2","4","4","4"
"1647","1647",-0.05607755114456836,1.2972289040541156,-1.4327717232461161,1.432005663443718,1.5319805443550365,-0.5030568178302168,1.0937588769214308,2.30923998244403,2.1114492491132104,-1.8389738780522578,-1.740314673306905,-4.073023552208479,-3.8380539169440446,-3.638304001884098,-1.269320414958056,-3.85447572261959,-0.48701147358647745,1.4910296853473746,0.3355600848761142,2.2324528996855655,0.824977674128835,0.2863586758846246,2.210657297164108,2.018688032038561,1.4826528976292188,5.385599465079888,0.7788119951069952,4.6298903567051575,-0.08236789538253575,-0.9972105835091156,-4.4684345718337894,-4.371558474984063,-2.149148235680588,-3.8026754610842772,-0.21819164976909633,-1.7317715555613589,-2.9008192559002772,2.9755552343883735,1.1160964151549706,2.6020058319032877,3.4309086062862058,-0.6273613238761229,-1.6422242736194512,0.8447718972058027,3.8678190147336586,0.06690028829178019,0.5539117618782541,2.317409866467411,0.9902521196347323,-3.064724430135932,-2.7219774445128273,-5.90900175170578,-4.466234988337899,-2.4052843047547903,-4.510804046827854,NA,NA,NA,"4","4","4","4","4","4","4","1","3","4","3"
"10274","10274",-0.5045823211306448,1.1717611781657382,-0.4030529262560911,1.4064932731481292,1.0423156668062212,-0.1348856033430721,1.5173434242343724,0.7822471583168493,0.3524995249771372,1.167988067227487,0.5818172458890238,-0.4281124017705622,0.3136913392157794,-0.32411615245109004,1.1797348701886676,-0.285016742059085,0.6378074916668695,1.4392768348840441,0.03909941039200504,1.012348236430622,-0.598708081274868,0.5351457024044208,1.530003850590262,1.2197610348831844,1.6086197692497173,3.686829465642461,3.643783950731912,3.1688337421620467,3.6319001186918776,-1.4490581379139158,-2.233670093617466,-2.846264224011108,-1.9013208236800345,-3.689580638276052,NA,-1.8425723968289915,-1.006558222480674,2.2118086141315842,0.933250076774911,2.2165180982616306,1.78173430323357,1.9596539537041266,-1.0335733790268868,1.344739169988717,2.571429942970447,0.7418037409863416,0.10399624931947216,1.7199170876916163,0.1430956597114772,-0.5570864803028073,-2.548366025585935,-2.7856702947848824,-4.897410656243228,-1.647777552212201,-2.6937670404685115,NA,NA,NA,"4","4","4","4","4","4","4","2","2","4","4"
"5548","5548",-0.317426391031848,1.2818092918620643,-1.2812435631483723,1.4134946558758088,1.2355905816035069,-0.16123463242176683,1.4794164631491782,1.1041442224984301,0.8591103119700527,0.33702982125122105,0.12718420186264368,-1.4568773628888145,-0.7671144012472091,-1.0764648346245806,0.5996960357424577,-1.14238664189795,0.30935043337737866,1.5500471255488222,-0.06592180727336228,1.3140208991413402,-0.37527224065074094,0.23253113462791575,1.7939071841400391,1.522025719372614,1.7250727623896722,4.435062486245268,3.2825206991679394,3.715515129033726,3.173285683693944,-1.2849492612302527,-3.562764970506361,-3.568039620194753,-2.5558526045681162,-4.238638071539302,0.6631552497257331,-2.8194982508467774,-2.2615865512091204,2.786140161103283,0.8324165595144777,2.4876249892244537,2.184302279879912,1.6148043103730174,-1.237413600155648,1.2509888572262398,2.9295109484979207,0.689762961641609,0.3804125282642339,1.9872622635414174,0.31449072099086806,-2.384448127894011,-3.0192358115257782,-3.732166148700113,-3.6694143285947014,-2.09825953195681,-3.5759057095604163,NA,NA,NA,"4","4","4","4","4","4","4","2","3","4","4"
"7062","7062",-0.39066998787009055,1.5722819737028289,-1.6945104857464521,1.4561431186074891,1.2684727618534986,-0.3495529134845583,1.5862447874364207,0.9459870060294051,0.9640692618776043,1.0242147075149965,0.9064047919390568,-0.7424432337780082,0.07822770148558789,-0.4319284110924855,1.368067430845155,-0.5620300799214313,0.5101561125780805,1.878766422673717,-0.1301016688289387,1.3384172375665528,-0.6402577814070192,0.0776673196984774,1.7666579412930048,1.7156760351420033,1.9012214584186395,4.7541437777680535,4.581199444621991,4.423864771737939,3.6959421631662224,-0.624084180134254,-3.7931998591935923,-3.9349212508507847,-1.7775218371748238,-4.04949710498763,0.8589941545728017,-1.8414567287057295,-2.0314998455235127,2.9642027243002147,1.517989304020837,3.6096103279651857,3.178767001684175,2.7481758450114313,-1.3311833641786741,1.9353056960472053,3.079207788981247,0.8206709352635997,0.3105148226855228,2.1832201574388286,0.18041315385658052,-3.3319155830498843,-2.3522163685707405,-4.115724008316924,-4.215183299659483,-2.6652352118310034,-3.3851870443918592,NA,NA,NA,"4","4","4","4","4","4","4","3","3","4","4"
"5472","5472",-0.3195761770730776,1.1119849086893012,-0.948820250431794,1.7955166147569273,1.5799269413534454,0.06371141287845461,1.4691023897863396,1.661485070126247,1.3292685043393,1.3572432919813622,0.8739230464423144,-0.47511338326262376,-0.30424177814488473,-0.4382733227755722,1.3575725880414282,-0.09901666721658842,0.13403154463068034,1.7049782459170437,0.34246927779488345,1.6916959968118235,0.24322556609572743,0.3831894310088444,1.8323566752439824,1.2928753631216914,1.199828752018469,4.350811782816038,4.390775122137832,4.309040124302072,3.387074930645788,-0.4114996190738829,-3.494790437859013,-3.1161953867066607,-2.530427771440781,-3.195652220620179,0.11910849743342666,-1.3004496280386064,-1.4964050109565967,2.7443368651887283,1.1054720727664566,2.092680508616411,2.610305320558041,2.3060635424131526,-1.3355428653755297,1.289916163371096,2.7811769256757763,0.17087160511773547,0.036840060487051574,1.813752672029807,0.5782649336701837,-2.153588828487127,-2.8090596759977657,-4.26323878364197,-4.824496871427005,-2.8797828549974263,-3.498888002853949,NA,NA,NA,"4","4","4","4","4","4","4","2","3","4","4"
"7172","7172",-0.18640837859469528,1.3666367833460704,-0.5566106201143199,2.482711537971408,1.6195853122443111,1.2838469639730867,2.4070956184466503,2.5788184021013407,1.5067430009378846,2.1977514811509202,1.0596871367942384,-0.46267394656473826,-0.4470558641436426,-0.5598981754500763,1.2808361039896958,-0.0501660019943202,0.11284231130643008,1.9778868772574718,0.40851777005532597,1.585556306214258,0.31174299011707873,1.09973027855521,2.9077062674881446,1.5223610833589802,1.6494894199604282,3.8711319833377082,3.4084580367729664,2.4792024279026457,3.5938849211649213,-0.7343228912014901,-4.753994900628554,-2.884612868303879,-1.0643978607544646,-3.134925320854606,0.32639811546366104,-0.0429843456787431,-0.6169620205123252,2.6668849277543565,0.8296098603768591,1.964300991169221,2.982715834852744,2.5324338476512445,-1.1631576410812663,0.7198880414497104,2.6658886899852625,0.015618082421099189,-0.09722422888533444,1.602054892944242,0.2583397296223531,-1.2297617257731943,-2.348770899978728,-3.855513900916609,-3.9683562122230427,-2.1746757099209546,-3.761331327685294,NA,NA,NA,"4","3","4","4","4","4","4","2","2","4","4"
