Barcode,Entry,Species_consensus,Accession_#,USDA_Q_#,Alt_accession_#,UIUC_ID,project,project_id
Miscanthus sinensis  'KMS113'-Accn:KMS113-Q49591-Alt:,Miscanthus sinensis  'KMS113',Miscanthus sinensis,KMS113,Q49591,,KMS113,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'KMS215'-Accn:KMS215-Q49612-Alt:,Miscanthus sinensis  'KMS215',Miscanthus sinensis,KMS215,Q49612,,KMS215,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'KMS215'-Accn:KMS215-Q49612-Alt:,Miscanthus sinensis  'KMS215',Miscanthus sinensis,KMS215,Q49612,,KMS215,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'KMS215'-Accn:KMS215-Q49612-Alt:,Miscanthus sinensis  'KMS215',Miscanthus sinensis,KMS215,Q49612,,KMS215,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'KMS215'-Accn:KMS215-Q49612-Alt:,Miscanthus sinensis  'KMS215',Miscanthus sinensis,KMS215,Q49612,,KMS215,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'KMS215'-Accn:KMS215-Q49612-Alt:,Miscanthus sinensis  'KMS215',Miscanthus sinensis,KMS215,Q49612,,KMS215,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'KMS215'-Accn:KMS215-Q49612-Alt:,Miscanthus sinensis  'KMS215',Miscanthus sinensis,KMS215,Q49612,,KMS215,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-436'-Accn:PMS-436-Q46862-Alt:UI12-00141,Miscanthus sinensis  'PMS-436',Miscanthus sinensis,PMS-436,Q46862,UI12-00141,PMS-436,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-436'-Accn:PMS-436-Q46862-Alt:UI12-00141,Miscanthus sinensis  'PMS-436',Miscanthus sinensis,PMS-436,Q46862,UI12-00141,PMS-436,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-436'-Accn:PMS-436-Q46862-Alt:UI12-00141,Miscanthus sinensis  'PMS-436',Miscanthus sinensis,PMS-436,Q46862,UI12-00141,PMS-436,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-436'-Accn:PMS-436-Q46862-Alt:UI12-00141,Miscanthus sinensis  'PMS-436',Miscanthus sinensis,PMS-436,Q46862,UI12-00141,PMS-436,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-436'-Accn:PMS-436-Q46862-Alt:UI12-00141,Miscanthus sinensis  'PMS-436',Miscanthus sinensis,PMS-436,Q46862,UI12-00141,PMS-436,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-436'-Accn:PMS-436-Q46862-Alt:UI12-00141,Miscanthus sinensis  'PMS-436',Miscanthus sinensis,PMS-436,Q46862,UI12-00141,PMS-436,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-217'-Accn:RU2012-217-Q47799-Alt:,Miscanthus sinensis  'RU2012-217',Miscanthus sinensis,RU2012-217,Q47799,,RU2012-217,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-217'-Accn:RU2012-217-Q47799-Alt:,Miscanthus sinensis  'RU2012-217',Miscanthus sinensis,RU2012-217,Q47799,,RU2012-217,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-217'-Accn:RU2012-217-Q47799-Alt:,Miscanthus sinensis  'RU2012-217',Miscanthus sinensis,RU2012-217,Q47799,,RU2012-217,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-217'-Accn:RU2012-217-Q47799-Alt:,Miscanthus sinensis  'RU2012-217',Miscanthus sinensis,RU2012-217,Q47799,,RU2012-217,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-217'-Accn:RU2012-217-Q47799-Alt:,Miscanthus sinensis  'RU2012-217',Miscanthus sinensis,RU2012-217,Q47799,,RU2012-217,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-217'-Accn:RU2012-217-Q47799-Alt:,Miscanthus sinensis  'RU2012-217',Miscanthus sinensis,RU2012-217,Q47799,,RU2012-217,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-219'-Accn:RU2012-219-Q47801-Alt:,Miscanthus sinensis  'RU2012-219',Miscanthus sinensis,RU2012-219,Q47801,,RU2012-219,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-219'-Accn:RU2012-219-Q47801-Alt:,Miscanthus sinensis  'RU2012-219',Miscanthus sinensis,RU2012-219,Q47801,,RU2012-219,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-219'-Accn:RU2012-219-Q47801-Alt:,Miscanthus sinensis  'RU2012-219',Miscanthus sinensis,RU2012-219,Q47801,,RU2012-219,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-219'-Accn:RU2012-219-Q47801-Alt:,Miscanthus sinensis  'RU2012-219',Miscanthus sinensis,RU2012-219,Q47801,,RU2012-219,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-219'-Accn:RU2012-219-Q47801-Alt:,Miscanthus sinensis  'RU2012-219',Miscanthus sinensis,RU2012-219,Q47801,,RU2012-219,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-219'-Accn:RU2012-219-Q47801-Alt:,Miscanthus sinensis  'RU2012-219',Miscanthus sinensis,RU2012-219,Q47801,,RU2012-219,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-221'-Accn:RU2012-221-Q47802-Alt:,Miscanthus sinensis  'RU2012-221',Miscanthus sinensis,RU2012-221,Q47802,,RU2012-221,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-221'-Accn:RU2012-221-Q47802-Alt:,Miscanthus sinensis  'RU2012-221',Miscanthus sinensis,RU2012-221,Q47802,,RU2012-221,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-221'-Accn:RU2012-221-Q47802-Alt:,Miscanthus sinensis  'RU2012-221',Miscanthus sinensis,RU2012-221,Q47802,,RU2012-221,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-221'-Accn:RU2012-221-Q47802-Alt:,Miscanthus sinensis  'RU2012-221',Miscanthus sinensis,RU2012-221,Q47802,,RU2012-221,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-221'-Accn:RU2012-221-Q47802-Alt:,Miscanthus sinensis  'RU2012-221',Miscanthus sinensis,RU2012-221,Q47802,,RU2012-221,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-221'-Accn:RU2012-221-Q47802-Alt:,Miscanthus sinensis  'RU2012-221',Miscanthus sinensis,RU2012-221,Q47802,,RU2012-221,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0034.001'-Accn:JM0034.001-Q49545-Alt:,Miscanthus sinensis  'JM0034.001',Miscanthus sinensis,JM0034.001,Q49545,,JM0034.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0034.001'-Accn:JM0034.001-Q49545-Alt:,Miscanthus sinensis  'JM0034.001',Miscanthus sinensis,JM0034.001,Q49545,,JM0034.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0034.001'-Accn:JM0034.001-Q49545-Alt:,Miscanthus sinensis  'JM0034.001',Miscanthus sinensis,JM0034.001,Q49545,,JM0034.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0034.001'-Accn:JM0034.001-Q49545-Alt:,Miscanthus sinensis  'JM0034.001',Miscanthus sinensis,JM0034.001,Q49545,,JM0034.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0034.001'-Accn:JM0034.001-Q49545-Alt:,Miscanthus sinensis  'JM0034.001',Miscanthus sinensis,JM0034.001,Q49545,,JM0034.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0034.001'-Accn:JM0034.001-Q49545-Alt:,Miscanthus sinensis  'JM0034.001',Miscanthus sinensis,JM0034.001,Q49545,,JM0034.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,JM0062.001,Q49550,,JM0062.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,JM0062.001,Q49550,,JM0062.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,JM0062.001,Q49550,,JM0062.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,JM0062.001,Q49550,,JM0062.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,JM0062.001,Q49550,,JM0062.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,JM0062.001,Q49550,,JM0062.001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,RU2012-002,Q47623,,RU2012-002,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,RU2012-002,Q47623,,RU2012-002,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,RU2012-002,Q47623,,RU2012-002,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,RU2012-002,Q47623,,RU2012-002,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,RU2012-002,Q47623,,RU2012-002,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,RU2012-002,Q47623,,RU2012-002,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,JM11-041,Q47549,2011-39-1,JM11-041,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,JM11-041,Q47549,2011-39-1,JM11-041,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,JM11-041,Q47549,2011-39-1,JM11-041,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,JM11-041,Q47549,2011-39-1,JM11-041,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,JM11-041,Q47549,2011-39-1,JM11-041,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,JM11-041,Q47549,2011-39-1,JM11-041,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,UI10-00048,,,UI10-00048,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,UI10-00048,,,UI10-00048,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,UI10-00048,,,UI10-00048,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,UI10-00048,,,UI10-00048,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,UI10-00048,,,UI10-00048,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,UI10-00048,,,UI10-00048,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,UI11-00001,Koike-22,Koike-22,UI11-00001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,UI11-00001,Koike-22,Koike-22,UI11-00001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,UI11-00001,Koike-22,Koike-22,UI11-00001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,UI11-00001,Koike-22,Koike-22,UI11-00001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,UI11-00001,Koike-22,Koike-22,UI11-00001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,UI11-00001,Koike-22,Koike-22,UI11-00001,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,UI14-00019,,,UI14-00019,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,UI14-00019,,,UI14-00019,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,UI14-00019,,,UI14-00019,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,UI14-00019,,,UI14-00019,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,UI14-00019,,,UI14-00019,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,UI14-00019,,,UI14-00019,mxg_genotype_exudates,MXG_GENEX
Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,PI417947,,,PI417947,mxg_genotype_exudates,MXG_GENEX
Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,PI417947,,,PI417947,mxg_genotype_exudates,MXG_GENEX
Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,PI417947,,,PI417947,mxg_genotype_exudates,MXG_GENEX
Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,PI417947,,,PI417947,mxg_genotype_exudates,MXG_GENEX
Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,PI417947,,,PI417947,mxg_genotype_exudates,MXG_GENEX
Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,PI417947,,,PI417947,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,PMS-182,Q49102,,PMS-182,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,PMS-182,Q49102,,PMS-182,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,PMS-182,Q49102,,PMS-182,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,PMS-182,Q49102,,PMS-182,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,PMS-182,Q49102,,PMS-182,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,PMS-182,Q49102,,PMS-182,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,PMS-397,Q45689,UI12-00139,PMS-397,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,PMS-397,Q45689,UI12-00139,PMS-397,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,PMS-397,Q45689,UI12-00139,PMS-397,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,PMS-397,Q45689,UI12-00139,PMS-397,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,PMS-397,Q45689,UI12-00139,PMS-397,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,PMS-397,Q45689,UI12-00139,PMS-397,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,PMS-055,Q49142,,PMS-055,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,PMS-055,Q49142,,PMS-055,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,PMS-055,Q49142,,PMS-055,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,PMS-055,Q49142,,PMS-055,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,PMS-055,Q49142,,PMS-055,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,PMS-055,Q49142,,PMS-055,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,PMS-475,Q49237,,PMS-475,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,PMS-475,Q49237,,PMS-475,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,PMS-475,Q49237,,PMS-475,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,PMS-475,Q49237,,PMS-475,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,PMS-475,Q49237,,PMS-475,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,PMS-475,Q49237,,PMS-475,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,PMS-546,Q49239,,PMS-546,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,PMS-546,Q49239,,PMS-546,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,PMS-546,Q49239,,PMS-546,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,PMS-546,Q49239,,PMS-546,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,PMS-546,Q49239,,PMS-546,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,PMS-546,Q49239,,PMS-546,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,PMS-134,Q46041,UI12-00115,PMS-134,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,PMS-134,Q46041,UI12-00115,PMS-134,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,PMS-134,Q46041,UI12-00115,PMS-134,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,PMS-134,Q46041,UI12-00115,PMS-134,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,PMS-134,Q46041,UI12-00115,PMS-134,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,PMS-134,Q46041,UI12-00115,PMS-134,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,PMS-165,Q49346,,PMS-165,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,PMS-165,Q49346,,PMS-165,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,PMS-165,Q49346,,PMS-165,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,PMS-165,Q49346,,PMS-165,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,PMS-165,Q49346,,PMS-165,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,PMS-165,Q49346,,PMS-165,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-605'-Accn:PMS-605-Q49375-Alt:,Miscanthus sinensis  'PMS-605',Miscanthus sinensis,PMS-605,Q49375,,PMS-605,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-605'-Accn:PMS-605-Q49375-Alt:,Miscanthus sinensis  'PMS-605',Miscanthus sinensis,PMS-605,Q49375,,PMS-605,mxg_genotype_exudates,MXG_GENEX
Miscanthus sinensis  'PMS-605'-Accn:PMS-605-Q49375-Alt:,Miscanthus sinensis  'PMS-605',Miscanthus sinensis,PMS-605,Q49375,,PMS-605,mxg_genotype_exudates,MXG_GENEX
