"ID","Label","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sacchariflorus_4x_15wks","control_15wks vs control_6wks","miscanthus_sinensis_6wks vs control_6wks","miscanthus_sinensis_15wks vs control_6wks","miscanthus_floridulus_6wks vs control_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs miscanthus_floridulus_6wks","miscanthus_floridulus_15wks vs control_6wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs control_15wks","miscanthus_floridulus_15wks vs control_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_15wks","miscanthus_sacchariflorus_4x_15wks vs control_15wks","miscanthus_sacchariflorus_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_15wks","miscanthus_sinensis_6wks vs control_15wks","miscanthus_sinensis_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_15wks","mzCloud","mzVault","SIRIUS","control_6wks","control_15wks","miscanthus_sinensis_6wks","miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks","miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks"
"2069","2069",3.502133404189337,1.3332099541591518,0.7207776939092803,0.326176156544161,1.1898408818338808,0.7569026844353033,1.2643485415907172,0.012712571731253064,0.22349018817035926,-2.439119583868859,0.10687851007744698,0.528793259162665,0.7082028010457719,2.5663120120806404,-0.9274830757867498,-1.2163442653056329,-0.35460330505915394,-1.4096336432039749,-0.7080651221780272,-3.297979856013516,-3.4850228549476157,-2.0961258789573307,0.5128172617322733,-0.24573233417261164,-1.1235209968904947,-0.3134635848129079,-0.04923039317754174,0.92937928009054,3.805887509916044,1.1134034637838006,0.39460153736511927,2.545006293724157,-0.06747382948974234,0.5580401465374862,-0.469063187924597,-0.8636647252897163,-1.1771283101026242,-0.9112710411574092,-0.8262808465451847,-1.689945571834901,-4.448854264889814,-2.0573547644141996,-1.220882383910304,-0.5001046900010238,-0.8937271960120761,-1.6919043913586869,2.550237034673451,0.6509888943287763,-0.036124990526023026,-0.4307265278911423,0.43293819739857753,-1.257007374436327,-0.7441901127040502,-0.44375335593077025,0.608357711868944,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"4421","4421",3.2363547775509964,1.686870366832924,0.8642985665084737,0.7127441318406369,1.1758635075493693,0.5389312992625115,0.8391384006665561,-0.5999481907059625,0.3747532411156449,-1.8986936866827548,-0.7353665945411691,-0.06500074608462114,0.5372301482873176,2.4854627943624372,-0.33282879952777833,-0.8262107766999733,-0.4120237714280144,-2.302580461498586,-1.4642467572144362,-3.8324062782137567,-1.7454065940288537,-1.6413278852947037,0.48251850010881014,-1.0967917436192494,-1.2863828427090063,-1.3126923225465923,-0.21049888611368672,0.06933770674706352,1.781925755968377,0.8231967362555466,0.1515544346678439,1.652802362652995,-0.43142529916093153,0.32309534038838095,-0.31156494104089916,-0.46311937570873596,-1.7758116982553354,-0.7118001827858151,-1.7952108226553989,-2.2583301983641384,-4.075849993139727,-2.5286928649476295,-1.9467652573232392,-1.0824666908147655,-1.4849201642841656,-1.849540823057179,3.0067830871071095,0.7653319773659994,0.3253672672459622,0.1738128325781254,0.6369322082868614,-1.6213979900772735,-1.138879489968474,-0.08931519805112487,0.2843731371609195,NA,NA,NA,"4","4","4","4","4","3","4","4","4","4","4"
"5000","5000",4.237910464262534,2.918250266642879,2.356798922999534,0.5850695387284439,1.3711105857333514,0.5946268882055001,1.5617311111061198,0.25917607866124825,1.3057328388777094,-1.1247448775647229,-0.7846510449396717,-0.035308489073269556,1.0297883248823503,0.9412204473745653,-0.33147201096439005,-1.3251240879203365,-0.5624053578243426,-2.5827563409834653,-1.6651723461345789,-3.427435720547777,-1.8856728103997327,NA,-0.06596750919049654,-0.8561554952736969,-1.1544632398726336,-0.3258934600671921,0.7406953734331587,1.116825571652111,4.55045963308889,2.1075846132003377,1.582042868922386,3.8248559199164767,0.4340004916875486,1.9853482505877196,0.9805213130904384,-0.786041047004904,-1.1119345070720996,-0.06119990560209132,-0.25992595087669557,-1.0459669978816066,-4.182746442904197,-2.451495013543564,-1.8180609085215238,0.32514358785174124,-0.8381752210589077,-1.429510625931293,3.590253861104845,2.8406069466418273,1.1930414694799651,-0.00955734947705622,0.7764836975278513,-0.2694833003537589,-0.3354508095442519,0.651218722342044,1.218536816729081,NA,NA,NA,"4","4","4","4","3","2","3","4","4","4","4"
"4287","4287",2.6085100547351168,1.558299249754441,1.299087598625011,0.683395675755115,0.05067475076045369,-0.3207406990535908,0.4869774249730163,0.07523172522887478,-0.2357363761562965,-1.6483083217103953,-0.8258059005533447,-0.9333031629078761,0.26737738222973206,0.7555392933702123,-0.6758475206646821,-2.086709309575639,-1.7085661390670808,-1.4673108001328323,-1.0419163552061654,-2.6922866643934853,-2.974323542813927,-0.4403873554329323,0.7650945178356245,0.41601010963333707,-0.30211873604780237,-0.6081639505262402,-0.9917860889235044,-0.21663744870899748,1.6688054865140245,0.9983501573209921,0.7329349192338483,2.4556014282245293,0.38795189447352385,1.717288679830986,1.4412919874563173,0.6327209249946613,0.02455697446842109,-0.288921232240714,-1.373258468361854,-0.7405375433671963,-2.2598611583605006,-2.4247521848386313,-1.875788941920824,-0.6898627926067427,-0.39368249690312496,-1.1466015760334543,2.324025857153586,1.848601177536711,1.0887735895389312,1.0041363748087058,0.3714154498140445,-0.36912209355315184,0.3959724242824656,-0.06683437401546044,0.7409037523416089,NA,NA,NA,"4","4","4","4","4","3","4","4","4","4","4"
"4288","4288",2.774007216640655,1.9153712407092627,1.139142229144177,-0.2978914896777809,0.3230595834103589,-0.6327567883997816,0.3838274322329802,-0.2911050751516804,-0.3029719008190277,-2.4774714803750726,-1.2307645388714867,-0.9839263299614167,0.7066232752349499,2.027847751409503,-0.47857045623511496,-2.146166842050178,-1.4421141299632083,-2.0776336073474333,-1.430247304295868,-3.2623345748290333,-3.190831714212937,-1.5573076103966486,0.4363768834489079,0.011866825667343761,-0.6374977046471564,0.006786414526104068,-0.005080411141243246,0.49186101260508863,3.9166056508421327,2.373677271702725,1.4370337188219615,2.754324514976563,0.052271614580632786,1.6926869901839545,0.8160826457338253,-0.6209510730881362,-0.6141646585620357,-0.6260314842293795,-0.4295904689228074,-1.0505415420109436,-3.3031795334304235,-2.6177736017998043,-1.8666241877447725,-0.7274819586005918,-0.4245100577815606,-1.059337743790632,4.302176914318778,2.5449454717868534,1.7718990175439586,0.3348652987219971,0.9558163718101369,-0.09472517020080673,0.34165171324809407,0.3297848875807574,0.9556717204639682,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"536","536",3.822102771628881,0.4612319726984353,-0.49226114631455076,-1.1268921050961644,-0.8082951665941138,0.17837065625764836,0.15480647223338906,0.5824660156352053,-0.24003570958283404,-4.23412184362919,-0.10423013897976574,0.6856939040721315,0.7233362673057826,5.571350784457794,-0.23861647882691983,-0.7800471926037602,0.238167079036117,0.11766634737419679,1.2540295491299744,-4.211919935571823,-4.7256617568164465,-4.902959557414256,0.6340806739126705,1.0939720719175519,0.4712105226395309,2.1671239845832027,0.9153120580392411,1.2592085237135322,6.843504398581278,1.5529887877813202,0.6346309587816137,4.825254638477681,0.7511393500398427,1.2420243539521998,0.3160340202795666,-0.31859693850204707,1.3536282585599828,0.6099141616656354,0.6972407509402885,0.3786438124382343,-5.745853912619808,-0.8417344607364186,0.06260979215866769,-0.4296513541558795,-0.1879228183778352,-0.4915191345062411,3.814055215869775,0.2720211137887141,-0.6706318025722027,-1.3052627613538164,-0.9866658228517622,-0.6080220104135279,0.563852832973236,-0.41255007596662807,-0.17156325712375065,NA,NA,NA,"4","4","4","4","4","2","4","4","4","4","4"
"6180","6180",1.8322656308667256,-1.8019319213439395,-1.18587095506118,-1.8498301614121502,-1.6367165983569656,-1.853705900093157,-1.6322641629769024,-2.6093012083944593,-2.021870374075135,-3.9842770430054806,0.34901412221332606,0.07663609433417662,-0.12101164604424852,4.2045186564250034,-0.16592944126994524,0.147361005079091,-0.0534686605787158,-0.680655126497701,-0.801666772541946,-4.575590166434733,-2.628786703718564,-4.656690541652132,-0.6625630325595893,-0.7556801063541201,-0.8890460028028961,-0.8340952842500826,-0.014201267102023962,0.09933645266425728,3.860681237215079,-0.15344015775238162,-0.032428511708140206,4.432307074414712,0.01472850100958567,-0.1446351757837938,-0.023623529739552396,0.00880498196858781,-0.8252903022814948,0.05380909941264633,-0.17153225169050046,-0.16272726972191265,-3.41615229194273,-0.018092093938118836,-0.1391037399823638,-2.1383597598237998,-0.22152616759781196,-0.2372031984618701,3.722180618118884,-0.35828397543462387,-0.23727232939038245,-0.20484381768224225,-0.2136487996508265,-0.37637606937273915,-1.0389391019323213,-0.24138737075098504,-0.21453846992691084,NA,NA,NA,"4","4","4","4","4","3","4","4","4","4","3"
"150","150",2.9682663239575895,-0.057030041509182894,0.38258189659369535,-1.4608811236229613,-0.7184364515775741,0.38777785008308996,-0.561481324949515,-1.210150643828591,-0.6975201834659259,-3.1595345332173004,-0.5044512834403392,-0.9440632215432139,-0.4396119381028818,2.691457108990214,-0.1360388585164074,-0.6404901419567537,-1.0801020800596213,-1.1531206023194152,-1.5927325404222898,-3.856527851724479,-3.1828690298354374,-2.224819540443285,-0.8397690218909943,-0.512630460362665,-0.648669318879076,0.25073047979438456,0.7633609401570496,0.8993997986734605,3.738568330663586,1.4038510821137926,1.8434630202166673,3.76274295621338,0.15695512662805555,0.6614064100683912,1.1010183481712659,-0.7424446720453908,-0.49171419225101687,0.02091626811164815,1.090499501685379,0.3480548296399739,-2.6393090954243306,-0.3133515804284208,-0.7529635185312884,-0.3703816219375966,0.3271385615283293,0.19109970301192192,3.2216472467821013,-0.4448078915922693,-0.005195953489394611,-1.8486589737060513,-1.1062143016606605,-0.758159472020683,-1.5979284939116774,-1.0852980335490123,-0.9492591750326014,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"2452","2452",2.703567371308484,-0.38922838506504576,-0.5589440341882472,-1.7113181464933014,-1.3449733961709,-0.566127458095206,-0.819158349349788,-0.8406449205922328,-0.9575790608077668,-3.522725720658272,-0.42992996428473873,-0.2602143151615408,0.16971564912319792,3.2625114054967277,-0.13842071145797163,-0.5683506757427139,-0.3986350266195231,-0.4514165355271835,-0.28170088640398916,-3.5442122919007204,-3.661146432116251,-3.0927957563735333,-0.7621246448963888,0.11693414021553039,-0.02148657124243769,0.8706732259010685,0.753739085685531,0.8921597971435098,4.414885517801785,1.3220897614282556,1.1523741123050506,4.048540767479395,0.5258150468211227,0.955745011105865,0.7860293619826635,-0.36634475032239067,0.5043284755786779,0.38739433536314394,1.6327978707974502,1.266453120475063,-2.7820876470043316,0.31070810936920523,0.48042375849239605,-0.07852027569584763,0.8790587851119191,0.7406380736539475,3.269694829403697,0.1768990730301674,0.007183423906962361,-1.1451906883980882,-0.7788459380756976,0.48760718239936196,-0.27451746249703035,-0.3914516027125572,-0.25303089125457845,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"1561","1561",2.6185934665971438,-0.37005207687250774,-0.5586332097669775,-1.1600226284295765,-0.8355523167025503,-0.7823089465359914,0.2302422543357956,-0.72373030207795,-0.16109453090957615,-2.0130341290481653,0.47991200543863144,0.6553273647330933,0.1885811328944733,3.3243098318907762,-0.37488530713932633,-0.007972496241883675,0.3000293290487832,-0.35367822520544223,-0.16509709231097602,-3.075305002150081,-2.8478945057895793,-2.644962890709646,-0.39166530484677153,-0.46263627045542677,-0.8893067664463921,0.43629232635162296,0.8198479067764879,1.406159275678462,3.785899780781257,0.7899705515570723,0.6013894186626025,3.341199005250978,1.0086015365319696,0.4655002398300425,0.27691910693557276,-0.3244703117270298,0.11182201462459673,0.672255933673501,0.8279576311983945,0.5034873194713647,-2.499966139368958,0.03798707964132575,0.22656821253579196,-0.332064997231182,-0.071267635190992,-0.48520677246755994,3.8070304818418137,0.41225686966349073,0.22367573676902097,-0.37771368189358157,-0.053243370166551784,0.45024394930481293,0.058578644458041396,0.5416200720499624,0.8845347033268389,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"348","348",4.360406019870595,1.221766355648537,1.1868955945590685,0.3205739991348686,0.19229625836350195,0.9294287516260482,0.9711850237700546,0.5608341241246997,1.1743778402521166,-4.020433803777575,-0.25058133187847886,-0.2157105707890068,0.03487076108947562,3.4723915603575044,0.2461998024616605,-0.08465888567489444,0.019629784834478414,-0.6609322315238408,-0.6260614704343688,-4.833055235593498,-3.7137160579434756,-3.3808686841777806,0.9760407326421969,-0.6013645669676002,-0.410350899645362,0.2402601249898204,0.8457905752563661,0.6506110246351788,3.7058178100704104,0.9011923565136648,0.8663215954241927,4.992686620965571,0.7788887654065597,1.0294700972850421,0.9945993361955736,0.12827774077137377,0.36853786576119774,0.937207103266811,-0.7357806076523801,-0.6075028668810027,-5.273253282574267,-1.6369729641660413,-1.6021022030765693,-0.4152066085175008,-1.5997723539917814,-1.3863916322875625,3.2985875209978843,0.29233760402248876,0.25746684293302025,-0.6088547524911796,-0.7371324932625498,-1.3446353601435526,-0.3685946275013521,0.20630377225829122,0.041756272144006346,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"130","130",5.473757666308355,1.3928399150026856,1.35830665690316,0.2769049038335609,0.4876520679668417,1.2269669917263393,1.0140604610671744,-0.8479352955719293,0.4899765677381467,-5.067014498095869,-0.3339658680388027,-0.28073387910955105,0.0345332580995219,3.9777164052362366,-0.6019138591070394,-0.9028633472645389,-0.868330089165017,-2.2407752105746113,-2.2062419524750894,-6.540667960069186,-4.792164155806166,-4.500675367926075,0.4633185962705042,-1.3379118633100688,-1.829689216635245,-1.1248401994054866,0.21307166390458576,0.809474889928925,5.3542101683176355,1.1159350111691282,1.0814017530695992,5.58077774409767,0.6032501349469861,0.9051878470358439,0.8706545889363184,-0.21074716413328076,-1.3355873635387674,0.0023244997713049997,-1.5881587956759873,-1.798905959809268,-7.426505204536465,-2.704093806845112,-2.66956054874559,-1.31125389184243,-1.8012304595805695,-2.2794963253029117,4.290207438319268,0.16587292327633918,0.13133966517681728,-0.9500620878927819,-0.7393149237595011,-2.538220883568769,-2.0749022872982685,-0.7369904239881961,-0.2053487297107779,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"4379","4379",2.366572410306805,1.040483443563268,1.5722012879934617,-1.4091232921781618,-0.6386520754115814,3.4941403694687274,0.1627948356222504,-1.5483280286645638,-0.23436602168800746,-2.601453972788672,-0.7676689358322832,-0.9914751403217466,0.017514355647836766,1.1462902353691682,-0.4104950368210467,-1.0235153792022302,-1.6421174751197896,-2.456381863387577,-2.7011645133615723,-4.405517062490304,-3.3842071901678636,-1.8776725855633032,0.39436677605094417,-1.25967146140502,-1.7333193397527964,-0.13920473648640552,1.1771384188457077,1.652413188285827,4.461864246042168,2.5680911543219516,2.768290385544823,3.7059768641531434,0.8447938022521093,1.6572994875127876,1.9202738741708103,-0.7704712167665804,-0.9096759532529752,0.2800294153294125,-0.5335715125373532,-1.3040427293039265,-5.195496442024201,-2.962927998980323,-3.2781949574978135,-1.942694804715508,-1.6384170404498661,-2.275703257609834,0.4680841777880964,-1.480629175202612,-0.7789488595292973,-4.693022704482313,-3.5191886519709925,-4.749831325035487,-4.35879239255998,-2.7884391671870716,-1.970922098564131,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"998","998",3.959258119380859,-0.08010803380282283,0.019790068091388946,-1.320852848834413,-1.095280993163044,0.9730176242469284,-0.8208852986767603,-1.7610179309781024,-1.2281862350691313,-4.53729223334679,-0.7547158441434476,-0.957907970446854,-0.09989810189421533,3.1432944700332186,-0.3612339206899797,-1.1480782012663084,-1.2479763031605238,-1.6809098971752725,-1.780807999069495,-6.234930463209478,-4.666592482729559,-4.445510621259576,0.07155082658955081,-0.5328316959089747,-0.9366627220966919,-0.44016508214368955,0.09266661376528162,0.4467710432534169,6.174674726552341,1.24074481503159,1.3406429169258018,5.365947591711366,0.22181428045411877,1.0151729593602212,1.1150710612544366,-0.22557185567136528,-0.6657369378150584,-0.1329052419060872,-0.5117159087332404,-0.7372877644046056,-6.616561251463091,-1.7524607237648269,-1.8523588256590422,-1.8325687575676533,-0.6043825224985255,-0.9763457568208267,1.5531671685707522,-1.203272012125872,-1.1220896023070246,-2.5884137737840796,-1.2835332484042645,-3.1483793243031357,-2.8621281826096094,-2.6636009789069277,-2.2955222134724558,NA,NA,NA,"4","4","4","4","4","3","4","4","4","3","4"
"15","15",NA,NA,NA,NA,-4.428310318168112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.062214938103583,NA,NA,NA,NA,NA,NA,NA,NA,3.938937284109631,3.8387671901375313,4.001349639296304,2.7415442169721125,4.165973392815943,4.5572445497444924,3.822765168786219,-3.8544425243313896,0.4522595777065419,-4.818558758277453,-4.6362921297991555,-2.109288540715614,-3.233860207422989,-3.8711896166718276,-4.1404822377512644,NA,NA,NA,NA,-4.182067299274117,-3.9633992781744105,NA,NA,NA,NA,NA,NA,"2","4","2","1","2","2","3","2","4","2","1"
"1160","1160",NA,NA,NA,NA,-5.202752379771324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6709897371982017,NA,NA,NA,NA,NA,NA,NA,NA,4.776048235787204,2.6877095777844424,4.196642291246658,4.379866229915329,3.3545557294884603,4.150210459720643,2.9793004458382306,-2.501610331378785,0.8289745196805463,-3.917918673697063,-2.954787243347031,-3.3333796333657837,-3.3877031978838517,-2.67223891278622,-2.084940449318644,NA,NA,NA,NA,-4.640852031172855,-3.187790315301722,NA,NA,NA,NA,NA,NA,"3","4","3","3","1","2","2","1","4","3","1"
"209","209",1.5761528284954949,0.3887647029672294,0.3611104436809427,-0.5664963280852078,-3.297836599540446,-0.6118613443049448,-0.7928803256396648,-0.5316746475575762,2.070594371586509,-2.3214437230863396,-0.6371854384484088,-1.7768846394189453,-0.7437695799594763,1.4302784280378376,2.247031628804322,0.7284517469828131,0.6700624951478993,-0.3010358250150382,-0.6113559753269264,-1.7877175632854119,1.2449099101342966,-0.669355995833719,1.9280901939974768,-1.1920560863070122,0.4551587552866039,-1.3195816691845081,1.165765438317326,-0.29550843706972074,1.3278434752052952,0.12130710607356576,0.10798875095852623,4.264799726516603,2.3748741883183975,3.8651753391527457,3.630020329470412,3.124136560842256,3.2603759078840646,4.6022881824439,-2.419851329516966,0.9597909040659154,-3.397305837195109,-2.8431453608548374,-2.885730627700106,-2.8075047073313577,-3.365969834823602,-1.217040310302739,0.6738292763895224,0.6185530985450498,-0.17571316657189584,-0.12262184289522082,-3.4638159342562496,-2.729304649823252,-0.9940692474443722,1.2639026905234658,-1.4952421806699405,NA,NA,NA,"4","4","3","4","4","4","4","4","4","4","4"
"2656","2656",2.473220807527589,2.4460513502577825,1.9112348429653743,2.0636154338793915,-0.4904351042945123,3.763409464543452,0.5250772819532976,1.761879632967318,2.134312229763939,-0.9227638940378498,-1.6491078141604163,-0.918557122995022,1.6779232922970913,1.070711763076151,1.7341249748355878,NA,0.6443454880330428,-0.4291737216421332,0.7362317693795077,-0.5013095343509306,-0.07474440505658464,-0.3818945822070319,2.3888828849269714,-0.5501922023830943,0.7931852625322513,-1.6551125634898263,NA,-3.1230514534076637,-0.4603027211721269,NA,-1.2572524056690177,2.857281695101978,1.1576077495064716,3.092816163991291,1.654005249841365,3.2690320745884414,1.8787820275254035,2.7056388567620466,-3.662873586594074,-0.45925845251748143,-3.2627817892416466,-3.6802739351820613,-2.1178208997138626,-0.9496935568119902,-3.262600827299778,-1.6561697788295895,-1.6187974426016147,NA,-2.247668036400114,NA,-4.445347634604802,-4.130521355104683,-0.9984237719866975,NA,-1.24639055957293,NA,NA,NA,"3","4","3","4","3","3","3","2","4","3","4"
"2153","2153",1.798857988422057,0.8211569344440193,1.0265474322492025,1.871107537067651,-1.206140059900516,1.6489672405563596,-0.7897117428523401,0.0521386732938538,0.8280562331135997,-2.678582953003666,-1.545071826723639,-1.6937972333551485,NA,NA,0.8966637084763533,NA,NA,-0.031846052578153206,-0.662740909814655,-1.284842419527564,NA,NA,1.4631689635602854,-0.23011674358503598,0.9422056943341808,-0.6190142299521817,NA,-2.7773716666251573,NA,NA,NA,3.64492716740601,0.873604765783206,2.223232598491478,3.0887180506468432,3.7299108617961103,1.9961565221678974,2.1374728759306336,-3.1164437674498764,0.21824661691987046,-2.654893114719613,-2.170193004851509,-2.2126570339809035,-1.6371384985852622,-2.1465054130357792,-0.7246953783178505,NA,NA,NA,NA,-4.3302294529451295,-3.8332528742326986,-1.4506275694342143,NA,-1.8601851316554345,NA,NA,NA,"3","3","3","4","3","3","2","2","4","1","3"
"2655","2655",0.422391114588347,1.1975318246843614,-0.029908556668878816,-0.20646293784336933,-3.937451579902376,0.3100430981685811,-1.5791623126300784,1.19272419674137,-0.219210767107608,-1.8919150824326856,-3.0129732788659638,-1.3311476351026421,1.792064047200828,0.5119464203346631,1.0726746990739606,NA,0.04496735866150914,NA,1.9752630810938,1.4901416109954972,-0.9866027734032556,2.0037762417983416,3.9976117285202406,NA,2.017752230394965,2.008523137383751,0.06968486922737327,-0.6785075036027699,1.164952488401891,1.6484401347282116,-0.12283384513930429,3.216278351671207,1.382425621484746,4.939729762500283,2.7192338809033068,2.3300999565382874,4.531227711231626,2.464708244932158,-1.5638196324652185,0.46629085967415307,-3.238805442971561,-3.8253951438628597,-1.868976157921658,-2.6176179431741673,-1.4951104735709961,-0.9779845388452166,-0.42921317920970736,NA,-1.8746865791868341,-3.5896275068924517,-5.234500474053146,-3.6585427808590367,NA,NA,-3.9995525318268026,NA,NA,NA,"1","4","3","4","3","3","3","3","4","2","3"
"103","103",0.4331388081745722,-1.3073643916430484,-1.5445415519097132,-2.8425620428338085,-2.5811334644285537,-0.8054189986473261,-2.164585399312916,-1.2300987962081749,-1.7052691765533758,-3.0109131124980024,-1.2863750012829591,-1.097636806923429,-0.3135628229768237,1.3528873679918547,1.2813826705261029,-0.005373401384634491,0.13181668167502636,0.5260121494442096,0.6422310723571982,-1.2703790684915042,-1.0559280946402154,-1.306637964069811,2.3666065421107447,0.4556135558847565,1.9576911057165063,1.722056159792217,1.0367397165354362,-0.13693077261980235,3.402345315054724,1.201343796529688,1.4770475459024013,3.5917782747183864,0.3636956519081309,1.6430813954901637,1.606326659803365,0.44173759896047216,1.8831197838719227,1.6928127793110654,-0.9828131782600593,-0.5410755792995836,-4.148321191729959,-2.184156974789744,-2.019094630171022,-4.0807634350776425,-2.070787314734414,-0.8625202406186574,-0.8454155432423605,-1.3110133194570288,-1.8147052792496368,-3.275984106299063,-3.5899718572724844,-3.648680669006655,-0.7547093263701541,-1.7420056008005034,-2.286249809313034,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"3746","3746",NA,NA,NA,-2.7044942255449893,-1.406162599446425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8730675933040004,NA,NA,1.2171375696214781,0.5257248024558159,0.04921325230261431,1.1562525097124947,2.0683148253039487,0.7637608958451985,2.988226670429638,1.0886215278618394,2.5845378354388338,1.9481040621329697,1.1935625972080466,2.812169396413534,1.4647121382829802,-2.6567710898042094,-0.7687665991167982,-2.8980417323270515,-2.8538672112037062,-2.7967011957647756,-2.8494899257595847,-2.1941440987614698,-2.1873280274638205,NA,NA,NA,-0.7534553103281496,-3.5036832950406147,-3.470747409478818,NA,NA,NA,NA,NA,NA,"3","3","3","3","2","3","1","3","3","3","1"
"1348","1348",NA,NA,NA,NA,-2.1805985766848046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6219248109513416,NA,NA,NA,NA,NA,NA,NA,NA,3.6654854609204186,1.8460789821102317,3.2676962456321874,2.021471380473315,2.914664895510221,2.655702680743392,2.4223713829122246,-1.2995592677861652,0.36634164709660055,-3.4427789357674516,-2.853325248197283,-2.3000479323666845,-2.5254059884819746,-2.651540461635701,-2.2415603607185126,NA,NA,NA,NA,-3.544980014431477,-4.116090037074976,NA,NA,NA,NA,NA,NA,"1","3","3","2","1","2","1","3","4","2","2"
