ID,control_15wks vs control_6wks,miscanthus_sinensis_6wks vs control_6wks,miscanthus_sinensis_15wks vs control_6wks,miscanthus_sacchariflorus_4x_15wks vs control_6wks,miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_6wks,miscanthus_sacchariflorus_15wks vs control_6wks,miscanthus_floridulus_6wks vs control_6wks,miscanthus_floridulus_15wks vs control_6wks,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_6wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_6wks,miscanthus_sinensis_6wks vs control_15wks,miscanthus_sinensis_15wks vs control_15wks,miscanthus_sacchariflorus_4x_15wks vs control_15wks,miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_15wks,miscanthus_sacchariflorus_15wks vs control_15wks,miscanthus_floridulus_6wks vs control_15wks,miscanthus_floridulus_15wks vs control_15wks,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_15wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_15wks,miscanthus_sinensis_15wks vs miscanthus_sinensis_6wks,miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_6wks,miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_6wks,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,miscanthus_floridulus_6wks vs miscanthus_sinensis_6wks,miscanthus_floridulus_15wks vs miscanthus_sinensis_6wks,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_6wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_6wks,miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_15wks,miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_15wks,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_15wks,miscanthus_floridulus_6wks vs miscanthus_sinensis_15wks,miscanthus_floridulus_15wks vs miscanthus_sinensis_15wks,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_15wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_15wks,miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sacchariflorus_4x_15wks,miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_4x_15wks,miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_4x_15wks,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_4x_15wks,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_4x_15wks,miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks,miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks,miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_15wks,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_15wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_15wks,miscanthus_floridulus_15wks vs miscanthus_floridulus_6wks,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_6wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_15wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_15wks,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_ssp_transmorrisonensis_6wks
5283,*,NA,,,,*,NA,,NA,*,*,,,,,*,*,,,*,*,,*,NA,,NA,*,,,,,,,,,,,,,,,,,,,*,*,*,,,NA,,,*,*
1385,*,,,*,,,,*,*,,*,*,*,*,,,*,*,,,NA,,*,,NA,NA,,,,,,,,,,*,,NA,NA,,,,,,,,*,*,,,,,NA,,
3763,*,,,*,,,,,,,*,*,*,,*,*,*,*,,,*,,,,,,,*,,,,,,,,*,,,,*,,,,,,,,,,,,,,,
2044,*,,,,*,,,,,,*,,,,,,,,,,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,*,NA,*,NA,NA,,NA,,NA,NA,*,,*,*,,,,,*,*,NA,NA,*,NA,*,NA,NA,*,,,,,,,NA,,NA,,NA,NA,,NA,,NA,NA,,,,,,NA,NA,,,NA
342,*,*,*,*,*,*,,,*,*,,,*,,,,,,,NA,NA,NA,NA,,*,NA,NA,NA,NA,NA,,*,NA,NA,NA,NA,,*,NA,NA,NA,,*,NA,NA,,*,NA,NA,,,,*,*,NA
1035,*,NA,*,,*,NA,NA,NA,NA,,*,,,,,,,,,*,*,,NA,NA,NA,NA,*,,,*,,*,*,,,,,,,,,,,,,NA,NA,NA,,NA,NA,,NA,,
3021,*,NA,,NA,NA,NA,NA,,,,,,*,*,*,*,,*,,,NA,NA,NA,NA,,,,,,,,,,,NA,NA,NA,*,,,NA,NA,,,,NA,,,,,,,,,
3535,*,,,,,,,,,,,,*,*,,,*,*,,*,,,,,,*,,*,*,,,,*,,NA,*,,,NA,,*,,,NA,,,,*,,,,,,,
5176,*,NA,,NA,NA,NA,NA,NA,NA,,*,*,*,*,*,*,*,*,,,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,*,NA,NA,,NA,,
2308,*,NA,*,*,NA,NA,NA,NA,NA,*,*,,,*,,,,,,*,*,NA,NA,NA,NA,NA,*,,,*,,,,,*,*,*,*,*,,NA,NA,NA,NA,*,NA,NA,NA,*,NA,NA,*,NA,*,*
4582,*,,,*,,*,*,*,,,,,*,,*,*,*,,,,*,,*,,*,,,*,,*,,*,,,,,,,*,*,,,,,,,,*,*,,*,*,*,*,
2697,*,*,*,,*,,*,*,*,*,*,,,,,*,,*,,*,*,*,,,*,*,*,,,*,*,,*,,,,*,,*,,,*,,*,,,,*,,*,,*,*,,*
5099,*,,,*,*,*,,*,,,,,,,*,,,,,,*,*,*,,*,,,,,*,,,,,NA,NA,NA,NA,*,,NA,NA,NA,*,*,NA,NA,*,*,NA,,,*,,
3559,*,,,,,,,,*,,*,*,*,*,*,*,*,*,*,,*,,,,,,,,,,,,,,*,*,*,,NA,,,,,*,,,*,*,,,,,,,
102,*,*,,*,,,,,,,*,,*,*,,*,*,*,,NA,NA,NA,NA,NA,,,*,NA,NA,NA,NA,,,,NA,NA,NA,,*,*,NA,NA,,,,NA,,,,,,,,,
6094,*,,,*,*,,,,,,,,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,*,,,,*,,,,,,,,,,,,,,,
25,*,NA,*,,*,,NA,*,NA,,*,,,,,,,,,*,*,*,*,NA,*,NA,*,,,,,,,,,,,,,,,*,,*,,,,,,*,NA,,*,,
4355,*,,,*,,,,,*,,*,*,*,,*,*,*,*,,,NA,,,,NA,NA,,*,,,,,,,*,,,NA,NA,,,,,,,,,,,,,,NA,,
1552,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,*,*,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,*,,,*,,,,,,,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,*,,,,,,,,,,,,,,,
1431,*,,,,,,,,,,*,*,*,,,*,,*,,*,,,*,,,,,*,,,,,*,,,*,,,,,,,,,,,,*,,,,,,,
460,*,NA,NA,NA,NA,,NA,NA,NA,NA,*,*,*,*,,*,,*,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA
3729,*,,,*,,,,,*,,*,*,*,*,*,*,*,*,,,*,,,,,*,,*,,,,,*,,,*,,,,*,,,,,,,,,,,,,,,
109,*,,,*,*,,,,*,,,,*,*,*,,,*,,,,*,,,,,,*,*,,,,*,,NA,,*,,NA,,,*,*,NA,,,,,,,*,,*,,
431,*,NA,NA,NA,NA,NA,NA,,NA,*,,,,,,,,,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,*,NA,NA,,NA,*,NA,,NA,*,*,NA,*,,,*
680,*,*,*,*,,*,,,,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5050,*,,,*,,,,,,,*,,*,*,*,*,*,*,,,*,,,,,,,*,,,,,,,,*,,,,*,,,,,,,,,,,,,,,
2271,*,NA,NA,,NA,NA,NA,,NA,NA,*,,,,,,,,*,NA,*,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,,NA
4767,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,*,*,,*,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,*,,,*,,,,,*,,*,*,*,,,,,*,,*,,,,,,,,,,,,,*,,,,,,,,,,,,,,,,,,,,,,
3675,*,,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,*,,*,*,,*,,,,,,,,,,,,,,,,*,,NA,NA,*,*,,,,,NA,*,*,*,*,
206,*,,,,*,,,,,*,,,,*,,,,,*,,,*,*,,,,*,,*,,,,,*,*,,,,,*,,*,,,,,,,,,,,,,
4953,*,,,*,,,,,,,*,*,*,*,*,*,*,*,*,*,*,,*,*,*,,,,,,*,,,,*,,,,*,,,*,,,,*,,*,,,*,*,*,,
1181,*,*,*,*,*,*,,,*,*,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,*,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,*,*,NA,NA,NA,,*,NA,NA,*,*,NA,NA,,,,*,*,NA
6238,*,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,*,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,,NA,,NA,
2255,*,NA,NA,NA,NA,NA,,NA,NA,NA,,*,*,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA
5157,*,*,*,*,*,*,*,*,*,*,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA
5145,*,NA,NA,NA,*,,NA,NA,NA,NA,*,,*,,,,,*,*,NA,NA,*,,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,NA,NA
3207,*,,,,,,,,,*,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,NA,,,,*,
3523,*,,,*,,,,,*,,*,*,*,*,*,*,*,*,,,,,,,,,,*,,,,,*,,,*,,,,*,,,,,,,*,*,,,,,,*,
3300,*,,*,,,,,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,*,*,*,,,,,*,,*,,,
2396,*,,,*,,,,,,,*,*,*,,*,*,*,*,*,,,,,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,*,,,,,,NA,NA,NA,,NA,NA,,NA,,
1637,,NA,,NA,,NA,NA,NA,NA,,,,*,,*,,*,,,,NA,,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,,NA,NA,,NA,,
2575,*,NA,NA,NA,,NA,NA,,NA,,*,,,,,,,,,NA,NA,,NA,NA,,NA,,NA,,NA,NA,,NA,,,NA,NA,,NA,,,,,,,NA,,NA,,,NA,,,,
5969,*,,,,,,,,,,*,*,*,*,*,*,,,,NA,NA,NA,,,,,,NA,NA,,,,,,NA,,,,,,,,,,,,,,,,,,,,
3942,*,*,,,,,,,,*,,,,,*,,,,,,*,,,,,,,,,,,,,,,NA,,,,*,,,,,*,,,,*,,,,,*,
2169,*,NA,NA,NA,,,NA,NA,,NA,,,,,,,,,,NA,NA,,,NA,NA,,NA,NA,,,NA,NA,,NA,,,NA,NA,,NA,,,,,,,,,*,NA,,NA,,NA,
4906,,,,,,,,,*,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,,NA,,NA,
995,*,NA,NA,NA,NA,NA,NA,NA,NA,*,*,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,*,NA,NA,NA,,NA,NA,,NA,,*
975,*,*,*,*,,,,,,,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA
90,*,,,,,,,,,,,,,,,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,*,NA,NA,NA,,NA,NA,NA,NA,,*,,*,*,*,*,,,,NA,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,,NA,NA,,NA,,
3703,*,,,*,,,,,,,*,*,*,*,*,,*,*,,,,,,,,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,*,,,*,*,*,*,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065,*,,,,,,,,,,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,*,,,,,,,,,,NA,NA,NA,NA,*,,*,NA,*,NA,NA,NA,,,,NA,,NA,NA,*,,,NA,,NA,*,,,NA,*,,,,NA,*,,,,,,,,,,*
5070,*,,*,*,*,*,,*,,,,,,,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,*,
2422,*,,*,*,,,*,,,*,*,,,,,*,,*,,*,*,*,*,NA,*,NA,*,,,,*,,*,,,,*,,*,,,*,,*,,*,*,*,,*,NA,*,*,,*
43,*,NA,*,NA,,NA,NA,*,NA,,*,,,,,,,,,*,NA,*,NA,NA,*,NA,,,,,,,,,,NA,NA,,NA,,,,,,,NA,,NA,,,NA,,,,
3646,*,,,,,,,,,,,*,,,,,*,*,,,,,,,,,,,,*,,,,,,,,,,,,,,,,,*,,,,,,,,
2608,*,,,*,,,,,,,*,*,*,,*,,,,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,*,*,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2231,*,NA,*,NA,,*,NA,,NA,*,*,,,,,,,*,,*,NA,*,*,NA,,NA,*,*,,,,,,,,*,NA,,NA,*,,,,,,*,,*,,,NA,*,,,*
1549,*,,,*,,*,,,,*,*,*,*,*,*,*,*,,*,,,,,,,,,*,,*,,,,,,,,,,NA,*,,,,,,,,,,,,,,
196,*,,,*,,,,,,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,,NA,NA,,NA,,
3799,*,,,*,,,,,,,,*,*,*,*,,*,*,,*,*,,,,,,,NA,,,,NA,,,*,*,,NA,,*,,,,,,,,,,,,,,*,
2342,*,,,,,,,,,,*,*,*,*,*,*,*,*,,,,,,NA,NA,NA,,,,,,,,,,,,,,*,,*,*,*,,,,,,NA,NA,*,NA,*,*
228,*,,,,,,,,,,*,*,*,*,*,*,*,*,*,,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,,NA,,NA,
2627,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,*,*,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,*,*,,,*,,,,,,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,,NA,NA,NA,,,,NA,NA,,,,NA,,,,,,,,,
165,*,NA,,NA,NA,NA,NA,,NA,NA,,,*,*,*,*,,*,*,,NA,NA,NA,NA,,NA,NA,,,*,,,*,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,,NA
247,*,*,,,,*,,,,,,,*,,,,,,,NA,*,,NA,,,,,*,,NA,,,,,,*,,,,,,,,,,*,*,,,,,,,,
2986,*,,,*,*,*,,,*,*,*,,,,*,,,,,*,*,*,*,,,*,*,,,*,,,,,,,*,,,,,*,,,,*,*,,,,,,,,
5826,*,,*,*,*,,,,*,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA
2948,*,,,*,,,,,,,*,*,*,*,*,,,,*,,*,,,,,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,*,*,*,*,*,,*,*,NA,,,,,,,,,,,,,,,,,*,,,,,,,*,,,,,,,,,,,*,,,,*,,,*,,*,,
3400,*,,,,,,,,,*,NA,NA,,NA,NA,NA,,,*,NA,,NA,NA,NA,,,*,,NA,NA,NA,,,*,,,,,,*,NA,NA,,,*,NA,,*,*,,,*,,*,*
17,*,,,*,,,,,,,*,*,*,*,*,*,,*,,,*,,,,,,,,,,,,,,,*,,,,,,,,,,,,,,,,,,,
388,*,,,,,,,,,,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,*,,,,,*,,,,,,,,,*,,,,,,,,*,,,,,,,*,,,,,,*,,,,,,,,,,,,,*,,,,,,
202,*,,,,,,,,,,*,,,,*,,,*,*,,,,,,,,,,,,,,,,,,,,*,,,,,,,,,*,,,*,,*,,
2442,*,,*,*,,*,,,,,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,NA,*,NA,NA,NA,NA,*,NA,NA,NA,*,NA,NA,NA,*,*,*,NA,NA,NA
4428,*,,,*,,*,,,*,*,,,,,,,,,,,*,,,,,,,,*,,,,,,NA,NA,*,*,NA,,NA,,,NA,,,,NA,,,*,,*,,
277,*,,*,*,,,*,,,,,,,,,,,,,*,,,*,*,,,,NA,NA,NA,,NA,,,NA,NA,,NA,,,NA,,NA,,,,NA,,,,,,,,
1661,*,NA,*,,*,*,NA,*,NA,*,*,,,,,*,,,,*,*,*,*,NA,*,NA,*,,,,*,,*,,,,,,*,,,*,,*,,,,,,*,NA,*,*,,*
4722,*,,,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,*,,*,,,,,*,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3043,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6175,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,,*,,*,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2096,*,NA,*,,,NA,NA,*,NA,,*,*,,,,,,,,*,*,*,NA,NA,*,NA,*,*,,*,*,,*,,,,,,,,,,,,,NA,*,NA,,*,NA,,*,,
1335,*,,,,*,,,,,,,,,NA,,*,,,,,,*,,,,,,,,,,,,,,,,,,,,*,,,,,,,,,,,,,
4396,*,,,,,,,*,,*,*,,*,*,,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,*,,,,,,,,,,*,*,*,,,,,*,,,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,*,NA,NA,NA,NA,NA,NA,NA,,NA,*,,,*,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,,NA,,NA,
2612,*,NA,*,*,*,,NA,*,NA,,*,,,,,,,,,*,*,*,,NA,*,NA,,,,,,,,,,,*,,*,,,*,,*,,,,,,,NA,,*,,
3779,*,,,*,,,,,,,*,*,*,,*,*,*,*,,,*,,,,,,,NA,,,,,,,*,,,*,,,,,,,,,,,,,,,,,
1487,*,NA,*,*,*,*,NA,*,NA,*,*,,,,,,,,,*,*,*,*,NA,*,NA,*,,,,,,*,,,,,,,,,*,,*,,*,,*,,*,NA,*,*,,*
520,*,,,*,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,*,NA,NA,,*,*,NA,,NA,*,*,,,,,,,,,NA,*,*,,NA,,NA,,,,,NA,,NA,,,,,,,,,,,,,,,,,,NA,,,,
4748,*,,*,*,*,*,*,*,,*,,,*,*,*,,,,,,*,*,*,,,,,,,,,,,,,,,,*,,,,,,,,,,,,,,,,
1167,*,,,,,,,,,,,,*,*,*,*,*,,*,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,NA,,,NA,NA,,,NA,,,NA,,,
441,*,,,,,,,,,,*,*,*,,*,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5478,*,*,*,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6280,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2153,*,,,,,,*,,,,*,,,*,*,*,,*,,*,NA,NA,NA,NA,*,NA,,,*,,,,,,NA,NA,NA,,NA,,NA,NA,*,NA,,NA,,NA,,*,NA,,,,
5082,*,,,,,,,,,,*,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,*,,,,,,,,,,,,,,,,,,,
1694,,,,*,,,,,,,*,*,*,*,*,,*,*,,,*,,,,,,,*,,,,,,,,*,,,,,,,,,,,,,,,,,,,
5708,,,,,NA,,,,NA,NA,,,,,,,*,,,,,,,*,*,,,,,,*,,,,,,*,,,,,,,NA,NA,,,,,,,,,,NA
1632,,NA,*,*,,,NA,*,NA,,*,,,,,*,,,,*,*,,*,NA,*,NA,*,,,,,,,,,,,,*,,,,,,,,,,,,NA,,,,
4177,,,,*,,,,*,,,*,*,*,,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991,,,,*,,,,,,,*,,*,,,*,*,*,,,*,,,,,,,*,,,,,,,*,*,,,,*,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,*,*,,,,*,,,*,,,,,,*,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,*,NA,NA,NA,,NA,NA,,NA,NA,,,NA
4034,,,,*,,,,,,,NA,NA,NA,NA,NA,*,,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,*,,NA,NA,NA,NA,,,NA,NA,NA,*,,NA,NA,*,,NA,NA,,,,,,NA
491,,NA,NA,NA,NA,NA,,*,NA,*,*,,,,,,,,,NA,NA,NA,NA,*,*,NA,*,NA,NA,NA,,,NA,,NA,NA,*,*,NA,,NA,,*,NA,,,*,NA,*,,,,*,,
2656,,,,,,,,,,,*,,*,,,*,,*,,*,NA,,,NA,,NA,,,,,*,,,,,,NA,*,NA,*,,,,,,,,,,*,NA,,*,,*
1236,,*,*,*,*,*,*,,,*,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,,NA,,
1810,,NA,*,NA,,,NA,*,NA,,,,,,,,,,,*,NA,*,*,NA,*,NA,*,,,,,,,,,,NA,,NA,,,,,,,,,,,*,NA,,*,,
3553,,*,*,*,*,*,*,*,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,*,NA,NA,NA,NA,NA,,*,NA,NA,NA,NA,,,NA,NA,NA,,*,NA,NA,,*,NA,,*,,*,
6072,,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,*,*,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,,,*,,,,,,,,*,,*,,*,,,*,,*,,,,,,,,*,,*,*,,*,,,,,,,,,,,,,,,,,,,,,,
4166,,,,,,,,,,,,,*,*,*,,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,,*,*,*,,,,,,NA,NA,NA,,,,,,,,,,,,,,NA,NA,,,,,,NA,,*,*,*,,,*,*,,,,,,,,,,,,
4884,,NA,NA,NA,NA,NA,NA,,NA,NA,,,,,*,*,,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,,NA
5743,,*,*,*,*,,*,,*,*,,,,,,,,,,NA,NA,NA,*,NA,*,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,,NA,*,NA,NA,,,,,*,NA,NA,*,*,NA
